Genome,ID,Start,Stop,Size (nt),Strand,Function
Aquifex aeolicus (strain VF5),O67027,199325,200113,786,-,Proton_antipo_M; Proton_antipo_N; InterPro=IPR001750; IPR001516; IPR003945
Aquifex aeolicus (strain VF5),O67028,200131,200199,66,-,Ribosomal_S21; InterPro=IPR038380; IPR001911
Aquifex aeolicus (strain VF5),O67029,200294,200569,273,-,QRPTase_C; QRPTase_N; InterPro=IPR013785; IPR037128; IPR002638; IPR022412; IPR027277; IPR036068; IPR004393
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY91,1331363,1331599,235,-,Response_reg; Trans_reg_C; InterPro=IPR036388; IPR001789; IPR001867; IPR039420; IPR016032; IPR011006
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY90,1331606,1331693,86,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY89,1331702,1332014,310,+,none; InterPro=IPR009078
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY88,1332048,1332226,177,+,DUF3455; InterPro=IPR021851
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY87,1332252,1332539,285,+,Methyltransf_11; InterPro=IPR029063; IPR013216
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY86,1332620,1333081,460,+,FAD_binding_4; BBE; InterPro=IPR016167; IPR016169; IPR006094; IPR012951; IPR016166; IPR050416; IPR036318
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY85,1333127,1333415,287,-,TetR_N; InterPro=IPR001647; IPR050109; IPR009057; IPR036271
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY84,1333425,1333780,354,+,HlyD_3; Biotin_lipoyl_2; InterPro=IPR039562
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY83,1333779,1334752,971,+,ABC_tran; ABC2_membrane_3; InterPro=IPR027417; IPR047651; IPR003439; IPR013525; IPR047817; IPR003593
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY82,1334752,1335146,392,+,ABC2_membrane_3; InterPro=IPR013525; IPR047817; IPR051449
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY81,1335188,1335296,107,-,HTH_Tnp_1; InterPro=IPR002514; IPR009057
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY80,1335351,1336061,708,+,Molybdopterin; Molydop_binding; Molybdop_Fe4S4; InterPro=IPR006656; IPR006657; IPR006963; IPR050612; IPR009010; IPR041930; IPR037949
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY79,1336173,1336581,406,-,DEDD_Tnp_IS110; Transposase_20; InterPro=IPR047650; IPR002525; IPR003346
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY78,1336601,1336660,57,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY77,1336660,1336798,136,+,Cupin_2; InterPro=IPR014710; IPR013096; IPR011051
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY76,1336796,1336883,86,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY75,1336874,1337021,145,-,CMD; InterPro=IPR029032; IPR003779; IPR004675
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY74,1337043,1337196,152,-,CMD; InterPro=IPR029032; IPR003779; IPR004675
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY73,1337233,1337701,467,+,Aminotran_1_2; GntR; InterPro=IPR036388; IPR015421; IPR004839; IPR000524; IPR051446; IPR036390; IPR015424
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY72,1337746,1337961,213,-,Rhomboid; InterPro=IPR035952; IPR022764
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY71,1338026,1338594,566,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NWC2,1338709,1339072,361,+,rve; InterPro=IPR036397; IPR001584; IPR017894; IPR012337
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NW60,1339071,1339330,258,+,IstB_IS21; InterPro=IPR027417; IPR047661; IPR002611; IPR028350; IPR003593
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY68,1339390,1339694,302,+,p450; InterPro=IPR036396; IPR001128; IPR002397
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY67,1339808,1339953,143,-,Y1_Tnp; InterPro=IPR036515; IPR002686
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY66,1339975,1340090,114,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY65,1340123,1341061,936,-,Aconitase; Aconitase_C; InterPro=IPR015928; IPR015931; IPR001030; IPR000573; IPR006249; IPR036008; IPR044137
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY64,1341122,1341265,141,-,NAD_binding_1; InterPro=IPR039261; IPR001433; IPR050415
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY63,1341262,1341442,179,-,Y1_Tnp; InterPro=IPR036515; IPR002686
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J8,1341494,1341772,276,-,rve; HTH_21; InterPro=IPR036397; IPR048020; IPR001584; IPR025948; IPR050900; IPR012337
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P4Y5,1341771,1341873,100,-,HTH_Tnp_1; InterPro=IPR036388; IPR002514; IPR010921
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY60,1341881,1341987,104,-,Y1_Tnp; InterPro=IPR036515; IPR002686
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY59,1342075,1342444,367,-,Glycos_transf_4; InterPro=IPR000715
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY58,1342602,1342695,91,+,RelB; InterPro=IPR013321; IPR007337; IPR026262
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY57,1342747,1343168,419,+,none; InterPro=IPR011990
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY56,1343188,1343359,169,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY55,1343402,1343926,522,-,DnaJ; InterPro=IPR036869; IPR001623; IPR050817; IPR032710
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY54,1343925,1344686,759,-,Wzz; AAA_31; GNVR; InterPro=IPR027417; IPR003856; IPR025669; IPR032807; IPR050445; IPR005702
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY53,1344698,1344933,233,-,Poly_export; SLBB; InterPro=IPR003715; IPR019554; IPR049712
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY52,1344963,1345230,265,-,CpsB_CapC; InterPro=IPR016667; IPR016195
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5NY51,1345307,1345678,369,-,CrtC; Lipocalin_9; InterPro=IPR023374; IPR010791
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6H1,346289,346434,143,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6H0,346547,346665,116,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G9,346680,346964,282,-,QueF; QueF_N; InterPro=IPR043133; IPR016428; IPR029500; IPR029139; IPR050084
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G8,347017,347501,482,-,OEP; InterPro=IPR003423; IPR051906; IPR010130
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G7,347529,347807,277,+,Peptidase_C93; InterPro=IPR010319; IPR038765
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G6,347822,348471,647,+,EAL; GGDEF; LapD_MoxY_N; InterPro=IPR035919; IPR043128; IPR042461; IPR001633; IPR000160; IPR032244; IPR003660; IPR050706; IPR029787
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G5,348473,348881,406,-,Glycos_transf_1; Glyco_trans_4_3; InterPro=IPR001296; IPR022623
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G4,348905,349877,970,-,none; InterPro=IPR047777
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G3,349948,350062,113,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G2,350064,350271,206,-,GerE; InterPro=IPR000792; IPR039420; IPR016032
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G1,350270,350744,472,-,HlyD_3; Biotin_lipoyl_2; InterPro=IPR039562; IPR050739; IPR010129
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6G0,350743,351486,741,-,ABC_tran; ABC_membrane; InterPro=IPR036640; IPR027417; IPR003439; IPR011527; IPR005074; IPR039421; IPR003593; IPR017750
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F9,351568,351736,166,+,FUR; InterPro=IPR036388; IPR043135; IPR002481; IPR036390
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F8,351735,351820,83,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F7,351819,352074,254,+,ABC_tran; InterPro=IPR027417; IPR003439; IPR050153; IPR003593
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F6,352073,352363,288,+,ABC; 3; InterPro=IPR037294; IPR001626
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F5,352371,352675,302,+,ZnuA; InterPro=IPR006127; IPR006128; IPR006129; IPR050492
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F4,352681,353110,427,-,FGE-sulfatase; DinB_2; InterPro=IPR042095; IPR005532; IPR024775; IPR051043; IPR016187; IPR017806
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F3,353128,353397,267,-,TauE; InterPro=IPR002781
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F2,353502,353602,99,-,ZapA; InterPro=IPR042233; IPR007838; IPR036192
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F1,353699,354316,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6F0,354366,354594,227,+,DUF480; InterPro=IPR036388; IPR007432; IPR036390
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E9,354609,354874,263,+,LGT; InterPro=IPR001640
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E8,354873,355024,150,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E7,355027,355079,50,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E6,355101,355560,458,+,MCD; MCD_N; InterPro=IPR038351; IPR042303; IPR007956; IPR035372; IPR038917
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E5,355565,356380,814,+,EAL; HAMP; GGDEF; PAS_3; InterPro=IPR035919; IPR043128; IPR001633; IPR003660; IPR000160; IPR013655; IPR000014; IPR000700; IPR052155; IPR029787; IPR035965
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E4,356379,356788,407,+,none; InterPro=IPR023614
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E3,356792,356933,140,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E2,356980,357048,67,+,hemP; InterPro=IPR019600
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E1,357063,357140,75,+,Fer2_BFD; InterPro=IPR041854; IPR007419; IPR052371
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6E0,357139,357298,157,+,Ferritin; InterPro=IPR012347; IPR008331; IPR002024; IPR009040; IPR009078
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D9,357469,357700,229,+,TonB_C; InterPro=IPR037682; IPR051045; IPR006260
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D8,357701,357960,258,+,MotA_ExbB; InterPro=IPR002898; IPR050790
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D7,357960,358099,137,+,ExbD; InterPro=IPR003400
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D6,358155,358602,446,+,HlyD_D23; InterPro=IPR030190; IPR032317; IPR006143
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D5,358601,359264,661,+,ABC_tran; FtsX; MacB_PCD; InterPro=IPR027417; IPR003439; IPR003838; IPR025857; IPR050250; IPR003593; IPR017911
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D4,359263,359765,500,+,OEP; InterPro=IPR003423; IPR050737; IPR010131
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D3,359957,360006,48,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D2,360011,360102,89,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P6D1,360101,360245,142,+,DUF4124; InterPro=IPR025392
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L8,83842,84019,175,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L7,84020,84459,437,+,none; InterPro=IPR021204
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L6,84586,85124,536,+,TraG_N; InterPro=IPR012931
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L5,85123,85233,108,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L4,85237,85505,267,+,DsbC_N; Thioredoxin_2; InterPro=IPR009094; IPR018950; IPR012336; IPR051470; IPR036249; IPR033954
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L3,85504,85644,138,+,DUF1525; InterPro=IPR011090
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L2,85643,85978,333,+,TraU; InterPro=IPR009649; IPR026331
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L1,85978,86153,174,+,DUF2859; InterPro=IPR021300
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8L0,86157,86343,184,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K9,86346,86648,300,+,SLT; DUF3262; InterPro=IPR008258; IPR021676; IPR023346
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K8,86658,86879,219,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K7,87093,87206,111,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K6,87205,87939,732,+,DUF4197; InterPro=IPR025245
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K5,88028,88234,204,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K2,89187,89398,210,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K1,89503,89666,161,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8K0,89690,89796,105,+,SnoaL_2; InterPro=IPR037401; IPR032710
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J7,90711,90884,171,-,p450; InterPro=IPR036396; IPR001128; IPR002397
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J6,90906,91050,143,-,Y1_Tnp; InterPro=IPR036515; IPR002686
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J5,91081,91303,220,-,none; InterPro=IPR036396
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J4,91319,91887,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J3,91952,92167,213,+,Rhomboid; InterPro=IPR035952; IPR022764
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8J0,92909,93039,128,+,CMD; InterPro=IPR029032; IPR003779; IPR004675
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I9,93169,93582,411,+,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I8,93825,94158,331,-,Phage_integrase; Phage_int_SAM_1; InterPro=IPR010998; IPR013762; IPR002104; IPR004107; IPR044068; IPR050090; IPR011010
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I7,94157,94471,313,-,Phage_integrase; InterPro=IPR013762; IPR002104; IPR050090; IPR011010
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I6,94470,94883,411,-,Phage_integrase; Phage_int_SAM_1; InterPro=IPR010998; IPR013762; IPR002104; IPR004107; IPR044068; IPR050090; IPR011010
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I5,94899,95194,293,-,Phage_integrase; Phage_int_SAM_1; InterPro=IPR010998; IPR013762; IPR002104; IPR004107; IPR044068; IPR050090; IPR011010
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I4,95192,95517,324,-,Phage_integrase; InterPro=IPR013762; IPR002104; IPR050090; IPR011010
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I3,95516,95934,416,-,Phage_integrase; InterPro=IPR010998; IPR013762; IPR002104; IPR050090; IPR011010
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I2,96076,96543,466,+,MMR_HSR1; GTP-bdg_N; GTP-bdg_M; InterPro=IPR042108; IPR027417; IPR016496; IPR006073; IPR025121; IPR032305; IPR030394
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I1,96654,96830,175,-,Acetyltransf_7; InterPro=IPR000182; IPR050832; IPR016181
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8I0,96893,97304,409,-,EryCIII; like_C; InterPro=IPR010610; IPR050426; IPR002213
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H9,97335,97541,204,+,TetR_N; InterPro=IPR001647; IPR050109; IPR009057; IPR036271
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H8,97672,97935,261,-,HTH_31; InterPro=IPR010982; IPR001387
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H7,97992,98631,638,-,RVT_1; Trypsin_2; InterPro=IPR043504; IPR000477; IPR000123; IPR051083; IPR009003; IPR043502
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H6,98744,99253,507,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H5,99246,99593,346,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H4,99609,99673,63,-,none
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H3,99693,99833,138,+,DUF4096; InterPro=IPR025161; IPR052909
Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1),Q5P8H2,99807,99964,156,+,DDE_Tnp_1; InterPro=IPR002559
Arthrobacter sp. (strain FB24),A0JXX9,940734,940974,238,+,IclR; HTH_IclR; InterPro=IPR036388; IPR029016; IPR014757; IPR005471; IPR050707; IPR036390
Arthrobacter sp. (strain FB24),A0JXY0,940989,941173,182,+,DUF1697; InterPro=IPR012545
Arthrobacter sp. (strain FB24),A0JXY1,941172,941712,538,-,MMR_HSR1; InterPro=IPR027417; IPR006073; IPR005662
Arthrobacter sp. (strain FB24),A0JXY2,941711,942282,570,-,Dynamin_N; InterPro=IPR027417; IPR045063
Arthrobacter sp. (strain FB24),A0JXY3,942557,943022,463,+,none
Arthrobacter sp. (strain FB24),A0JXY4,943040,943286,244,-,Hydrolase; InterPro=IPR023214; IPR006439; IPR051400; IPR036412
Arthrobacter sp. (strain FB24),A0JXY5,943286,943791,503,-,tRNA-synt_1c; Anticodon_2; InterPro=IPR020751; IPR020752; IPR014729; IPR004527; IPR020058; IPR045462; IPR000924; IPR049940; IPR008925; IPR033910
Arthrobacter sp. (strain FB24),A0JXY6,943830,944089,257,-,FAA_hydrolase; Rv2993c-like_N; InterPro=IPR036663; IPR011234; IPR018833
Arthrobacter sp. (strain FB24),A0JXY7,944113,944374,259,-,Lactamase_B; BLACT_WH; InterPro=IPR036388; IPR036866; IPR001279; IPR041516; IPR050662
Arthrobacter sp. (strain FB24),A0JXY8,944408,944779,369,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR005786; IPR036038; IPR033939
Arthrobacter sp. (strain FB24),A0JXY9,944813,945164,349,-,Iso_dh; InterPro=IPR023698; IPR024084; IPR050501
Arthrobacter sp. (strain FB24),A0JXZ0,945189,945451,260,-,Sortase; InterPro=IPR023365; IPR005754; IPR042001
Arthrobacter sp. (strain FB24),A0JXZ1,945481,945727,244,-,none
Arthrobacter sp. (strain FB24),A0JXZ2,945861,946380,518,-,tRNA-synt_1g; Anticodon_3; InterPro=IPR014729; IPR023457; IPR015413; IPR041872; IPR033911; IPR009080; IPR014758
Arthrobacter sp. (strain FB24),A0JXZ3,946402,946653,250,-,ABC_tran; InterPro=IPR027417; IPR003439; IPR015854; IPR003593
Arthrobacter sp. (strain FB24),A0JXZ4,946652,947584,930,-,FtsX; InterPro=IPR003838; IPR050250
Arthrobacter sp. (strain FB24),A0JXZ5,947654,948184,528,-,2-Hacid_dh; ACT; 2-Hacid_dh_C; PGDH_inter; InterPro=IPR029009; IPR006139; IPR002912; IPR006140; IPR045626; IPR036291; IPR045865; IPR006236
Arthrobacter sp. (strain FB24),A0JXZ6,948231,948573,340,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Arthrobacter sp. (strain FB24),A0JXZ7,948611,948782,169,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Arthrobacter sp. (strain FB24),A0JXZ8,948783,949417,632,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Arthrobacter sp. (strain FB24),A0JXZ9,949544,950118,572,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Arthrobacter sp. (strain FB24),A0JY00,950165,950472,306,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR001845; IPR036390; IPR011991
Arthrobacter sp. (strain FB24),A0JY01,950722,951087,364,+,none
Arthrobacter sp. (strain FB24),A0JY02,951098,951475,376,+,GSDH; InterPro=IPR011042; IPR012938; IPR011041
Arthrobacter sp. (strain FB24),A0JY03,951616,951708,90,+,none
Arthrobacter sp. (strain FB24),A0JY04,951711,951875,162,-,MarR; InterPro=IPR036388; IPR000835; IPR036390
Arthrobacter sp. (strain FB24),A0JY05,951904,952061,155,+,AhpC; TSA; InterPro=IPR000866; IPR024706; IPR013766; IPR050924; IPR036249
Arthrobacter sp. (strain FB24),A0JY06,952217,952441,223,+,Fasciclin; InterPro=IPR036378; IPR000782; IPR050904
Arthrobacter sp. (strain FB24),A0JY07,952488,953073,583,+,SBP_bac_5; InterPro=IPR000914; IPR030678; IPR039424
Arthrobacter sp. (strain FB24),A0JY08,953100,953601,500,+,Mqo; InterPro=IPR036188; IPR006231
Arthrobacter sp. (strain FB24),A0JY09,953625,954697,1071,+,ACR_tran; InterPro=IPR027463; IPR001036
Arthrobacter sp. (strain FB24),A0JY10,954757,955132,373,+,Bac_luciferase; InterPro=IPR036661; IPR011251; IPR050766; IPR023934
Arthrobacter sp. (strain FB24),A0JY11,955132,955285,152,+,MarR_2; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Arthrobacter sp. (strain FB24),A0JY12,955287,955555,267,-,Transglut_core; InterPro=IPR002931; IPR038765
Arthrobacter sp. (strain FB24),A0JY13,955890,956110,219,+,DUF1684; InterPro=IPR012467
Arthrobacter sp. (strain FB24),A0JY14,956133,956410,276,+,FAA_hydrolase; InterPro=IPR036663; IPR011234; IPR051121
