Genome,ID,Start,Stop,Size (nt),Strand,Function
Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12),A8LKN4,42096,42315,218,-,none
Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12),A8LKN5,42306,42884,576,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12),A8LKN6,42932,43232,299,+,Rce1; like; InterPro=IPR003675
Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12),A8LKN7,43254,43575,319,+,Carboxyl_trans; zf-ACC; InterPro=IPR000438; IPR034733; IPR041010; IPR011762; IPR029045
Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12),A8LKN8,43577,43999,421,+,Mur_ligase_C; Mur_ligase_M; InterPro=IPR036565; IPR036615; IPR004101; IPR013221; IPR001645
Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12),A8LKN9,44034,44354,318,+,Hint_2; InterPro=IPR028992; IPR036844
Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12),A8LKP0,44353,44450,96,-,Pterin_4a; InterPro=IPR036428; IPR001533
Edwardsiella ictaluri (strain 93-146),C5BBA0,22407,22913,505,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Edwardsiella ictaluri (strain 93-146),C5BBA1,23009,23421,410,+,MFS_1; InterPro=IPR036259; IPR011701; IPR020846
Edwardsiella ictaluri (strain 93-146),C5BBA2,23542,24092,548,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Edwardsiella ictaluri (strain 93-146),C5BBA3,24091,24188,95,+,ACT_5; InterPro=IPR045865
Edwardsiella ictaluri (strain 93-146),C5BBA4,24206,24515,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Edwardsiella ictaluri (strain 93-146),C5BBA5,24549,25166,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Edwardsiella ictaluri (strain 93-146),C5BBA6,25167,25682,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Edwardsiella ictaluri (strain 93-146),C5BBA7,25683,25982,297,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Edwardsiella ictaluri (strain 93-146),C5BBA8,26048,26541,491,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Edwardsiella ictaluri (strain 93-146),C5BBA9,26588,26633,44,-,Rotamase_3; InterPro=IPR046357; IPR000297
Edwardsiella ictaluri (strain 93-146),C5BBB0,26705,27381,674,+,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Endomicrobium trichonymphae,B1GYS2,337466,337683,215,-,Ribul_P_3_epim; InterPro=IPR013785; IPR026019; IPR000056; IPR011060
Endomicrobium trichonymphae,B1GYS3,337700,337939,237,-,PASTA; InterPro=IPR005543
Endomicrobium trichonymphae,B1GYS4,338065,338397,331,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Endomicrobium trichonymphae,B1GYS5,338411,338569,156,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Endomicrobium trichonymphae,B1GYS6,338696,339275,577,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Endomicrobium trichonymphae,B1GYS7,339312,339862,548,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Endomicrobium trichonymphae,B1GYS8,340101,340589,486,+,IMPDH; CBS; InterPro=IPR013785; IPR005990; IPR001093; IPR000644; IPR046342
Endomicrobium trichonymphae,B1GYS9,340766,340898,130,-,Ribosomal_S9; InterPro=IPR014721; IPR023035; IPR000754; IPR020568
Endomicrobium trichonymphae,B1GYT0,340902,341046,142,-,Ribosomal_L13; InterPro=IPR036899; IPR005822; IPR005823
Endomicrobium trichonymphae,B1GYT1,341134,341386,250,-,SpoU_methylase; SpoU_sub_bind; InterPro=IPR029064; IPR029026; IPR001537; IPR013123; IPR004441; IPR029028
Endomicrobium trichonymphae,B1GYT2,341427,341892,464,-,tRNA-synt_1e; DALR_2; InterPro=IPR014729; IPR015803; IPR032678; IPR015273; IPR024909; IPR009080
Enterobacter sp. (strain 638),A0A9J9GJM0,1448461,1449135,672,-,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Enterobacter sp. (strain 638),A0A9J9GJK5,1449164,1449257,92,+,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Enterobacter sp. (strain 638),A4WG34,1449296,1449787,490,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Enterobacter sp. (strain 638),A0A9J9GJV0,1449841,1450137,295,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Enterobacter sp. (strain 638),A0A9J9GJZ1,1450136,1450652,514,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Enterobacter sp. (strain 638),A4WG37,1450652,1451269,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Enterobacter sp. (strain 638),A0A9J9L043,1451286,1451595,308,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Enterobacter sp. (strain 638),A0A9J9KZX7,1451601,1451689,86,-,ACT_5; InterPro=IPR002912; IPR045865
Enterobacter sp. (strain 638),A0A9J9L0W5,1451688,1452237,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Enterobacter sp. (strain 638),A0A9J9L0R6,1452431,1452937,505,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Enterobacter sp. (strain 638),A0A9J9GJJ1,1452948,1453060,111,-,DUF413; InterPro=IPR007335
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI67,72649,72762,111,+,DUF413; InterPro=IPR007335
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI68,72773,73280,505,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR001208; IPR045006; IPR003593; IPR020568; IPR004482
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI69,73473,74022,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI70,74021,74106,84,+,ACT_5; InterPro=IPR045865
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI71,74113,74421,307,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI72,74443,75059,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI73,75061,75576,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VI74,75575,75869,292,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VG69,75924,76417,491,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VG70,76436,76530,92,-,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB4357 / Et1/99),B2VG71,76560,77232,671,+,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ23,1271503,1271986,482,-,VWA_CoxE; InterPro=IPR036465; IPR023481; IPR008912; IPR002035
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ24,1271984,1272483,497,-,ATPase_RavA_C; AAA_lid_8; bpMoxR; LARA_dom; InterPro=IPR046932; IPR027417; IPR023671; IPR022547; IPR041538; IPR045427; IPR046898; IPR050513; IPR003593
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ25,1272557,1273180,621,+,K_trans; K_trans_C; InterPro=IPR023051; IPR053951; IPR053952; IPR003855
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ26,1273236,1273375,138,+,RbsD_FucU; InterPro=IPR023750; IPR023064; IPR007721
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ35,1278273,1278553,278,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ41,1280390,1281007,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ44,1281887,1282379,490,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ47,1283479,1283974,493,-,Ppx-GppA; Ppx-GppA_III; InterPro=IPR023709; IPR003695; IPR048950; IPR030673; IPR050273; IPR043129
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ48,1284019,1284441,420,-,DEAD; Helicase_C; InterPro=IPR027417; IPR023554; IPR011545; IPR001650; IPR014001; IPR014014; IPR050079
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ60,1288406,1288765,358,+,Glyco_transf_56; InterPro=IPR009993
Escherichia coli (strain K12 / MC4100 / BW2952),C4ZZ61,1288764,1289215,449,+,WzyE; InterPro=IPR010691
Escherichia coli (strain K12),P0CF08,92941,93033,90,-,Zn_Tnp_IS1; HTH_Tnp_IS1; InterPro=IPR003220; IPR024431; IPR051252
Escherichia coli (strain K12),Q79E92,93083,93195,111,-,HTH_Tnp_1; InterPro=IPR002514; IPR051839; IPR009057
Escherichia coli (strain K12),P37008,93203,93320,115,-,CbeA_antitoxin; InterPro=IPR009320; IPR038025
Escherichia coli (strain K12),P37007,93351,93736,383,-,rve; HTH_32; InterPro=IPR036397; IPR047656; IPR001584; IPR009057; IPR012337
Escherichia coli (strain K12),P75682,93827,94137,308,+,DHDPS; InterPro=IPR013785; IPR002220
Escherichia coli (strain K12),P77596,94142,94797,654,+,ILVD_EDD; InterPro=IPR042096; IPR000581; IPR037237; IPR017798
Escherichia coli (strain K12),P75683,94873,95334,459,+,MFS_2; InterPro=IPR036259; IPR039672; IPR001927
Escherichia coli (strain K12),P77713,95338,95874,535,+,Glyco_hydro_43; GH43_C2; InterPro=IPR023296; IPR006710; IPR041542; IPR051795; IPR013320
Escherichia coli (strain K12),P77300,95876,96129,251,-,IclR; HTH_IclR; InterPro=IPR036388; IPR029016; IPR014757; IPR005471; IPR050707; IPR036390
Escherichia coli (strain K12),P06960,96175,96510,333,-,OTCace; OTCace_N; InterPro=IPR036901; IPR024904; IPR006131; IPR006132; IPR006130; IPR002292
Escherichia coli (strain K12),P0CF27,96624,96792,166,-,DDE_Tnp_IS1; InterPro=IPR005063; IPR051354
Escherichia coli O157:H7,A0A0H3JLR7,1603625,1604141,515,-,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Escherichia coli O157:H7,P62524,1604249,1604282,31,+,IlvGEDA_leader; InterPro=IPR012567
Escherichia coli O157:H7,A0A9Q7EES5,1604328,1604877,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Escherichia coli O157:H7,A0A9Q6ZRF9,1604876,1604964,86,+,ACT_5; InterPro=IPR002912; IPR045865
Escherichia coli O157:H7,P0AB82,1604970,1605280,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Escherichia coli O157:H7,Q8XAV1,1605302,1605919,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Escherichia coli O157:H7,Q8X467,1605920,1606435,514,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Escherichia coli O157:H7,A0A9Q6ZEJ3,1606453,1606750,296,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Escherichia coli O157:H7,P58256,1606800,1607292,490,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Escherichia coli O157:H7,P0A9L7,1607307,1607401,92,-,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Escherichia coli O157:H7,Q8X5H3,1607467,1607631,162,-,PemK_toxin; InterPro=IPR011067; IPR003477
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY03,1608230,1608714,482,-,VWA_CoxE; InterPro=IPR036465; IPR023481; IPR008912; IPR002035
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY04,1608712,1609211,497,-,ATPase_RavA_C; AAA_lid_8; bpMoxR; LARA_dom; InterPro=IPR046932; IPR027417; IPR023671; IPR022547; IPR041538; IPR045427; IPR046898; IPR050513; IPR003593
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY05,1609285,1609908,621,+,K_trans; K_trans_C; InterPro=IPR023051; IPR053951; IPR053952; IPR003855
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY06,1609963,1610103,138,+,RbsD_FucU; InterPro=IPR023750; IPR023064; IPR007721
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY14,1614556,1614836,278,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR020890; IPR000847; IPR005119; IPR050176; IPR036390
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY20,1616673,1617290,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY23,1618171,1618662,490,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY27,1619749,1620244,493,-,Ppx-GppA; Ppx-GppA_III; InterPro=IPR023709; IPR003695; IPR048950; IPR030673; IPR050273; IPR043129
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY28,1620289,1620711,420,-,DEAD; Helicase_C; InterPro=IPR027417; IPR023554; IPR011545; IPR001650; IPR014001; IPR014014; IPR050079
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY41,1624676,1625035,358,+,Glyco_transf_56; InterPro=IPR009993
Escherichia coli O157:H7 (strain EC4115 / EHEC),B5YY42,1625034,1625485,449,+,WzyE; InterPro=IPR010691
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU77,1273681,1274355,672,-,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU78,1274384,1274478,92,+,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU79,1274493,1274985,490,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU80,1275007,1275331,323,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU81,1275330,1275845,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU82,1275846,1276463,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU83,1276484,1276794,308,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU84,1276801,1276888,86,-,ACT_5; InterPro=IPR002912; IPR045865
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU85,1276887,1277436,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LU86,1277483,1277516,31,-,IlvGEDA_leader; InterPro=IPR012567
Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73),B7LUJ3,1277623,1278140,515,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Fimbriimonas ginsengisoli Gsoil 348,A0A068NJC1,70629,70965,334,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Fimbriimonas ginsengisoli Gsoil 348,A0A068NJH1,71019,71196,176,+,none
Fimbriimonas ginsengisoli Gsoil 348,A0A068NJ26,71362,71614,250,+,ABC_tran; InterPro=IPR027417; IPR003439; IPR050095; IPR003593
Fimbriimonas ginsengisoli Gsoil 348,A0A068NPT5,71613,72124,509,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Fimbriimonas ginsengisoli Gsoil 348,A0A068NLH3,72159,72420,259,+,none
Fimbriimonas ginsengisoli Gsoil 348,A0A068NJC3,72431,72992,559,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Fimbriimonas ginsengisoli Gsoil 348,A0A068NJH5,72987,73059,71,-,none
Fimbriimonas ginsengisoli Gsoil 348,A0A068NJ29,73098,73428,328,+,CheB_methylest; InterPro=IPR035909; IPR000673; IPR011247
Fimbriimonas ginsengisoli Gsoil 348,A0A068NPT7,73459,73769,309,+,CheR; CheR_N; InterPro=IPR036804; IPR029063; IPR022642; IPR022641; IPR000780; IPR050903
Fimbriimonas ginsengisoli Gsoil 348,A0A068NLH6,73792,74076,283,+,PAS_4; PAS_9; InterPro=IPR013656; IPR000014; IPR050903; IPR035965
Fimbriimonas ginsengisoli Gsoil 348,A0A068NJC8,74153,74397,242,+,GerE; PAS_8; InterPro=IPR036388; IPR000792; IPR000014; IPR016032; IPR035965
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWU2,704514,704780,265,+,Ribosomal_S2; InterPro=IPR005706; IPR001865; IPR023591
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWU1,704814,705089,273,+,EF_TS; InterPro=IPR036402; IPR001816; IPR014039; IPR009060
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWU0,705144,705352,206,+,PAS_3; InterPro=IPR013655; IPR000014; IPR035965
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT9,705898,706153,253,-,none; InterPro=IPR036328
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT8,706430,706721,290,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT7,706726,707285,557,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT6,707291,707855,563,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT5,707858,708034,175,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT4,708040,708389,347,+,IlvC; IlvN; InterPro=IPR013328; IPR000506; IPR013116; IPR013023; IPR008927; IPR036291
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT3,708388,708803,413,+,PALP; Thr_dehydrat_C; InterPro=IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR011820
Flavobacterium psychrophilum (strain ATCC 49511 / DSM 21280 / CIP 103535 /JIP02/86),A6GWT2,708874,709289,413,+,MFS_1; InterPro=IPR036259; IPR011701; IPR022324; IPR020846; IPR050171
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E443,248154,248359,204,-,PS_Dcarbxylase; InterPro=IPR033175; IPR003817
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E445,249276,249339,61,-,none
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E446,249454,249792,337,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E447,249796,249966,169,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E448,249968,250534,565,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E449,250542,251094,550,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E450,251301,251403,101,+,HTH_Tnp_1; InterPro=IPR036388; IPR002514; IPR010921
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E451,251422,251732,308,+,rve_3; InterPro=IPR036397; IPR001584; IPR050900; IPR012337
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E452,251762,251957,194,+,GATase_6; InterPro=IPR029055; IPR017932; IPR047084
Flexistipes sinusarabici (strain ATCC 49648 / DSM 4947 / MAS 10),F8E4C4,252688,253103,413,-,rve; Mu-transpos_C_2; InterPro=IPR036397; IPR001584; IPR054353; IPR017894; IPR012337
