Genome,ID,Start,Stop,Size (nt),Strand,Function
Chloroflexus aggregans (strain MD-66 / DSM 9485),B8G763,455847,456293,445,-,UDPG_MGDP_dh; UDPG_MGDP_dh_C; UDPG_MGDP_dh_N; InterPro=IPR014026; IPR014027; IPR001732; IPR017476; IPR028357; IPR008927; IPR036291; IPR036220
Chloroflexus aggregans (strain MD-66 / DSM 9485),B8G764,456333,456661,327,-,OCD_Mu_crystall; InterPro=IPR023401; IPR003462; IPR036291
Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl),B9LM66,1263203,1263426,222,+,LplA; B_cat; InterPro=IPR045864; IPR000544; IPR004143
Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl),B9LM70,1264586,1264893,305,+,Radical_SAM; LIAS_N; InterPro=IPR013785; IPR003698; IPR007197; IPR031691; IPR006638
Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl),B9LM83,1269402,1269964,560,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl),B9LAT1,1289566,1289755,188,-,EFP; EFP_N; Elong-fact-P_C; InterPro=IPR014722; IPR012340; IPR011768; IPR001059; IPR013185; IPR015365; IPR020599; IPR008991
Chloroflexus aurantiacus (strain ATCC 29364 / DSM 637 / Y-400-fl),B9LAU1,1292916,1293091,173,+,Oxidored_q6; InterPro=IPR006138; IPR006137
Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl),A9WF66,1270189,1270518,327,+,OCD_Mu_crystall; InterPro=IPR023401; IPR003462; IPR036291
Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl),A9WF67,1270558,1271004,445,+,UDPG_MGDP_dh; UDPG_MGDP_dh_C; UDPG_MGDP_dh_N; InterPro=IPR014026; IPR014027; IPR001732; IPR017476; IPR028357; IPR008927; IPR036291; IPR036220
Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl),A9WF68,1271063,1271625,560,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl),A9WF69,1271643,1271954,309,-,DUF4938; InterPro=IPR032554
Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl),A9WF70,1271967,1272189,221,+,Methyltransf_11; InterPro=IPR029063; IPR013216; IPR050508
Chloroherpeton thalassium (strain ATCC 35110 / GB-78),B3QSP1,642354,642528,172,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Chloroherpeton thalassium (strain ATCC 35110 / GB-78),B3QSP2,642529,643102,571,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Chloroherpeton thalassium (strain ATCC 35110 / GB-78),B3QSP3,643113,643674,559,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Chloroherpeton thalassium (strain ATCC 35110 / GB-78),B3QSP4,643883,644009,124,+,Response_reg; InterPro=IPR001789; IPR050595; IPR011006
Chloroherpeton thalassium (strain ATCC 35110 / GB-78),B3QSP5,644042,644147,103,-,DsrC; InterPro=IPR042072; IPR043163; IPR007453; IPR025526
Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK),Q7NYJ9,446969,447253,282,-,SBP_bac_3; InterPro=IPR001638; IPR051455; IPR001320
Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK),Q7NYJ8,447298,447582,282,-,LGT; InterPro=IPR001640
Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK),Q7NYJ7,447648,448266,617,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK),Q7NYJ6,448318,448425,105,-,Multi_Drug_Res; InterPro=IPR045324; IPR000390
Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK),Q7NYJ5,448424,448554,128,-,Multi_Drug_Res; InterPro=IPR045324; IPR000390
Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 /NCIMB 13768 / 1H11),Q1QU49,992845,992972,126,-,none
Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 /NCIMB 13768 / 1H11),Q1QU48,993028,993378,349,-,GFO_IDH_MocA; GFO_IDH_MocA_C; InterPro=IPR000683; IPR004104; IPR051317; IPR036291
Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 /NCIMB 13768 / 1H11),Q1QU47,993504,994075,569,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 /NCIMB 13768 / 1H11),Q1QU46,994166,994982,814,-,AAA; LON_substr_bdg; Lon_C; Lon_lid; InterPro=IPR046336; IPR014721; IPR027417; IPR027543; IPR003959; IPR003111; IPR008269; IPR054594; IPR004815; IPR027065; IPR003593; IPR020568; IPR015947
Chromohalobacter salexigens (strain ATCC BAA-138 / DSM 3043 / CIP 106854 /NCIMB 13768 / 1H11),Q1QU45,995012,995422,408,-,DUF945; InterPro=IPR010352
Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 /Bem),B5EHV0,1057971,1058135,162,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 /Bem),B5EHV1,1058223,1058790,565,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 /Bem),B5EHV2,1058843,1059396,552,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 /Bem),B5EHV3,1059449,1059686,236,-,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Citrifermentans bemidjiense (strain ATCC BAA-1014 / DSM 16622 / JCM 12645 /Bem),B5EHV4,1059685,1060040,353,-,Peptidase_M50; PDZ_6; InterPro=IPR036034; IPR008915; IPR041489; IPR004387; IPR001478
Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382),A5CPY1,417285,417377,90,+,MrpF_PhaF; InterPro=IPR007208
Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382),A5CPY2,417376,417566,189,+,PhaG_MnhG_YufB; InterPro=IPR005133
Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382),A5CPY3,417588,418153,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382),A5CPY4,418152,418780,626,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Clavibacter michiganensis subsp. michiganensis (strain NCPPB 382),A5CPY5,418779,418948,168,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Clavibacter sepedonicus,B0RIN1,495112,495204,90,+,MrpF_PhaF; InterPro=IPR007208
Clavibacter sepedonicus,B0RIN2,495203,495396,191,+,PhaG_MnhG_YufB; InterPro=IPR005133
Clavibacter sepedonicus,B0RIN3,495419,495984,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Clavibacter sepedonicus,B0RIN4,495999,496610,610,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Clavibacter sepedonicus,B0RIN5,496609,496779,168,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W),Q97EE5,1100825,1101045,218,-,none
Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W),Q97EE4,1101109,1101663,553,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W),Q97EE3,1101665,1102218,551,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W),Q97EE2,1102234,1102591,356,-,Iso_dh; InterPro=IPR004429; IPR024084
Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / IAM19013 / LMG 5710 / NBRC 13948 / NRRL B-527 / VKM B-1787 / 2291 / W),Q97EE1,1102602,1102765,162,-,Aconitase_C; InterPro=IPR015928; IPR011827; IPR000573; IPR050075; IPR011824; IPR033940
Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052),A6LTK4,593148,593515,365,-,none
Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052),A6LTK5,593558,593797,237,-,DUF434; DUF5616; InterPro=IPR007368; IPR041652
Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052),A6LTK6,593955,594511,555,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052),A6LTK7,594559,594787,227,-,GntR; FCD; InterPro=IPR036388; IPR008920; IPR000524; IPR011711; IPR036390
Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052),A6LTK8,595058,595371,311,-,Mem_trans; InterPro=IPR038770; IPR004776
Clostridium botulinum (strain Eklund 17B / Type B),B2TIR0,105647,105809,160,+,Aconitase_C; InterPro=IPR015928; IPR011827; IPR000573; IPR050075; IPR011824; IPR033940
Clostridium botulinum (strain Eklund 17B / Type B),B2TIR1,105866,106227,359,+,Iso_dh; InterPro=IPR004429; IPR024084
Clostridium botulinum (strain Eklund 17B / Type B),B2TIR2,106229,106782,551,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Clostridium botulinum (strain Eklund 17B / Type B),B2TIR3,106811,107369,556,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Clostridium botulinum (strain Eklund 17B / Type B),B2TIR4,107376,107715,337,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Clostridium kluyveri (strain NBRC 12016),B9E297,593256,593422,164,-,Acetyltransf_7; InterPro=IPR000182; IPR016181
Clostridium kluyveri (strain NBRC 12016),B9E298,593447,593976,528,-,ABC_tran; ABC_tran_Xtn; InterPro=IPR027417; IPR003439; IPR032781; IPR051309; IPR003593
Clostridium kluyveri (strain NBRC 12016),B9E299,594078,594634,555,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Clostridium kluyveri (strain NBRC 12016),B9E2A0,594680,594909,227,-,GntR; FCD; InterPro=IPR036388; IPR008920; IPR000524; IPR011711; IPR036390
Clostridium kluyveri (strain NBRC 12016),B9E2A1,594982,595255,271,-,MCPsignal; InterPro=IPR004089; IPR029151
Clostridium novyi (strain NT),A0Q0E6,406362,406655,291,+,Phage_integrase; Phage_int_SAM_1; InterPro=IPR010998; IPR013762; IPR002104; IPR004107; IPR044068; IPR050090; IPR011010; IPR011932
Clostridium novyi (strain NT),A0Q0E7,406693,407085,391,+,Peptidase_S11; PBP5_C; InterPro=IPR037167; IPR012338; IPR001967; IPR012907; IPR018044; IPR015956
Clostridium novyi (strain NT),A0Q0E8,407109,407664,553,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Clostridium novyi (strain NT),A0Q0E9,407880,408212,330,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Clostridium novyi (strain NT),A0Q0F0,408224,408791,565,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Clostridium saccharobutylicum DSM 13864,U5MPE7,92414,92577,161,+,Aconitase_C; InterPro=IPR015928; IPR011827; IPR000573; IPR050075; IPR011824; IPR033940
Clostridium saccharobutylicum DSM 13864,U5MLB6,92636,92997,359,+,Iso_dh; InterPro=IPR004429; IPR024084
Clostridium saccharobutylicum DSM 13864,U5MKI6,92999,93551,551,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Clostridium saccharobutylicum DSM 13864,U5ML42,93563,94120,556,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Clostridium saccharobutylicum DSM 13864,U5MNR3,94125,94459,333,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Colwellia psychrerythraea (strain 34H / ATCC BAA-681),Q47UN9,1712028,1712117,88,+,ACT_5; InterPro=IPR045865
Colwellia psychrerythraea (strain 34H / ATCC BAA-681),Q47UN8,1712158,1712467,307,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Colwellia psychrerythraea (strain 34H / ATCC BAA-681),Q47UN7,1712539,1713160,619,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Colwellia psychrerythraea (strain 34H / ATCC BAA-681),Q47UN6,1713223,1713745,521,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Colwellia psychrerythraea (strain 34H / ATCC BAA-681),Q47UN5,1713762,1713903,139,-,none
Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CIP 107346 /CN-1),C3PFW5,415816,415920,103,+,HTH_34; InterPro=IPR036388; IPR027395; IPR036390
Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CIP 107346 /CN-1),C3PFW6,415957,416380,421,-,GT87; InterPro=IPR018584
Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CIP 107346 /CN-1),C3PFW7,416384,417002,616,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CIP 107346 /CN-1),C3PFW8,417003,417180,176,-,bPH_6; InterPro=IPR019692
Corynebacterium aurimucosum (strain ATCC 700975 / DSM 44827 / CIP 107346 /CN-1),C3PFW9,417286,417892,605,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotypegravis),Q6NHN8,358992,359242,249,+,DUF1524; InterPro=IPR011089
Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotypegravis),Q6NHN7,359269,359645,374,+,DoxX; InterPro=IPR032808; IPR051907
Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotypegravis),Q6NHN6,359670,360284,612,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotypegravis),Q6NHN5,360380,360542,160,-,bPH_6; InterPro=IPR019692
Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotypegravis),Q6NHN4,360671,361324,651,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FMR3,863963,864200,235,-,ABC_tran; InterPro=IPR027417; IPR003439; IPR003593; IPR017911
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FMR2,864276,864333,55,-,none
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FMR1,864345,864913,566,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8CMA9,866842,866899,55,-,none
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FMR0,866914,867335,420,-,EPSP_synthase; InterPro=IPR036968; IPR005750; IPR001986; IPR050068; IPR013792
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FPX8,475223,475444,219,+,DUF1524; InterPro=IPR011089
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FPX7,475465,475792,325,+,DoxX; InterPro=IPR032808; IPR051907
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FPX6,475828,476442,612,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FPX5,476507,476735,227,-,bPH_6; InterPro=IPR019692
Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189/ NBRC 100395),Q8FPX4,476753,477345,590,-,MS_channel_2nd; InterPro=IPR023408; IPR006685; IPR045276; IPR010920; IPR011014
Corynebacterium glutamicum (strain R),A4QDM7,491579,491932,351,+,DoxX; InterPro=IPR032808; IPR051907
Corynebacterium glutamicum (strain R),A4QDM8,491990,492070,78,-,none
Corynebacterium glutamicum (strain R),A4QDM9,492075,492689,612,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Corynebacterium glutamicum (strain R),A4QDN0,492732,492943,210,-,bPH_6; InterPro=IPR019692
Corynebacterium glutamicum (strain R),A4QDN1,492959,493484,523,-,MS_channel_2nd; InterPro=IPR023408; IPR006685; IPR045276; IPR010920
Corynebacterium jeikeium (strain K411),Q4JUN5,511433,512165,730,+,MS_channel_2nd; InterPro=IPR023408; IPR006685; IPR045276; IPR010920; IPR011014
Corynebacterium jeikeium (strain K411),Q4JUN4,512166,512351,183,+,bPH_6; InterPro=IPR019692
Corynebacterium jeikeium (strain K411),Q4JUN3,512434,513049,614,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Corynebacterium jeikeium (strain K411),Q4JUN2,513065,513988,922,+,ABC_tran; UvrA_DNA-bind; InterPro=IPR027417; IPR003439; IPR041552; IPR003593
Corynebacterium jeikeium (strain K411),Q4JUN1,513987,514503,514,-,DoxX; InterPro=IPR032808; IPR051907
Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 /CCUG 35717),C4LJH9,491193,491872,678,+,MS_channel_2nd; InterPro=IPR023408; IPR006685; IPR045276; IPR010920
Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 /CCUG 35717),C4LJI0,491871,492134,261,+,bPH_6; InterPro=IPR019692
Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 /CCUG 35717),C4LJI1,492151,492768,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 /CCUG 35717),C4LJI2,492799,493348,547,-,DoxX; InterPro=IPR032808; IPR051907
Corynebacterium kroppenstedtii (strain DSM 44385 / JCM 11950 / CIP 105744 /CCUG 35717),C4LJI3,493385,493852,465,-,none; InterPro=IPR038728
Crocosphaera subtropica (strain ATCC 51142 / BH68),B1WTN1,1512408,1512561,151,+,Ribosomal_L9_N; Ribosomal_L9_C; InterPro=IPR036791; IPR036935; IPR020594; IPR020070; IPR020069; IPR000244; IPR009027
Crocosphaera subtropica (strain ATCC 51142 / BH68),B1WTN2,1512575,1512946,370,-,GFO_IDH_MocA; GFO_IDH_MocA_C; InterPro=IPR000683; IPR004104; IPR050463; IPR036291
Crocosphaera subtropica (strain ATCC 51142 / BH68),B1WTN3,1513029,1513591,560,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Crocosphaera subtropica (strain ATCC 51142 / BH68),B1WTN4,1513669,1514531,861,-,DNA_topoisoIV; DNA_gyraseA_C; InterPro=IPR013757; IPR035516; IPR013758; IPR005743; IPR002205; IPR050220; IPR013760
Crocosphaera subtropica (strain ATCC 51142 / BH68),B1WTN5,1514610,1514712,100,-,TspO_MBR; InterPro=IPR038330; IPR004307
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q46YJ1,887995,888375,379,+,FA_desaturase; InterPro=IPR005804; IPR012171
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q46YJ0,888463,888670,205,+,UPF0016; InterPro=IPR001727
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q46YI9,888742,889362,618,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q46YI8,889439,889840,400,-,Urate_ox_N; InterPro=IPR010389; IPR036909
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q46YI7,889851,889969,116,-,Transthyretin; InterPro=IPR036817; IPR023416; IPR000895; IPR014306
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q475B4,227810,227994,182,+,Nuc_deoxyrib_tr; InterPro=IPR007710; IPR051239
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q475I3,228133,228552,418,-,Transposase_mut; InterPro=IPR001207
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q475B2,228712,229269,556,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q475B1,229312,229631,317,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390
Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),Q475B0,229637,229914,275,+,LGT; InterPro=IPR001640
Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC15051 / NCIMB 9469 / D465),Q11NN7,1442051,1442252,200,+,Aconitase_C; InterPro=IPR015928; IPR004431; IPR000573; IPR050075; IPR033940
Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC15051 / NCIMB 9469 / D465),A0A6N4SX23,1442306,1442666,359,+,Iso_dh; InterPro=IPR004429; IPR024084
Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC15051 / NCIMB 9469 / D465),Q11NN5,1442669,1443232,561,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC15051 / NCIMB 9469 / D465),A0A6N4SX78,1443238,1443812,572,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC15051 / NCIMB 9469 / D465),A0A6N4SWQ0,1443940,1444041,100,+,none
Dechloromonas aromatica (strain RCB),Q47JC2,114320,114479,157,-,Glyoxalase_4; InterPro=IPR029068; IPR037523; IPR051785
Dechloromonas aromatica (strain RCB),Q47JC1,114493,114756,262,-,LGT; InterPro=IPR001640
Dechloromonas aromatica (strain RCB),Q47JC0,114785,115404,617,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
